id,chart,action,item,label,lat,lng,doc,effective,use,all_nearest_id,all_dist_nmi,all_a1_to_2,use_nearest_id,use_dist_nmi,use_a1_to_2
431,18653,delete,SAN FRANCISCO EN LB 1,"G ""1"" Fl G 4s",37.92926,-122.428,"LNM 02/01, 11th Dist",2001w02,y,205,0.12643894746322978,69.42964615057724,439,0.2821966398049932,169.36294062741308
432,18653,delete,SAN FRANCISCO EN LB 5,"G ""5"" Fl G 2.5s",37.92199,-122.427,"LNM 02/01, 11th Dist",2001w02,y,439,0.15915523372495105,1.70500774099321,439,0.15915523372495105,1.70500774099321
436,18653,add,LB 3,"G ""3"" Fl G 2.5s",37.9036,-122.4229,"LNM 02/01, 11th Dist",2001w02,y,10,0.03870784242736977,142.27514597260046,437,0.13384735153463295,82.2663439336153
437,18653,add,LB 4,"R ""4"" Fl R 4s",37.9039,-122.4201,"LNM 02/01, 11th Dist",2001w02,y,10,0.1193056892261853,245.9481427856824,436,0.13384735153460922,262.26806407670443
438,18653,add,LB 5,"G ""5"" Fl G 4s",37.91599,-122.4252,"LNM 02/01, 11th Dist",2001w02,y,361,0.024475383105765657,11.157084350329114,432,0.3701417529082079,346.6856776424914
439,18653,add,LB 7,"G ""7"" Fl G 2.5s",37.92464,-122.4269,"LNM 02/01, 11th Dist",2001w02,y,355,0.032057214882840156,47.61132441999996,432,0.15915523372502285,181.70506920161858
337,18651,add,WRECK,PA,37.64333,-122.3583,"LNM 12/01, 11th Dist",2001w12,y,317,0.6186806991392345,200.2305441855159,184,0.7235427074013875,202.81021812371932
428,18653,delete,CORINTHIAN HBR LT 1,"F G ""1"" Priv",37.87167,-122.455,"LNM 29/01, 11th Dist",2001w29,y,426,0.05994152930366214,166.27998490671405,424,0.08743581120092583,282.6923985165572
485,18654,add,MOORING LB 1,"""1"" Fl 4s Priv",38.02778,-122.4167,"LNM 38/01, 11th Dist",2001w38,y,28,0.0,0.0,418,0.009457529247343908,270.0000616045528
744,18650,delete,REAR RANGE LIGHT,Iso G (see note F),37.78389,-122.2533,"LNM 41/01, 11th Dist",2001w41,y,202,0.05949107161360441,225.87102987329402,202,0.05949107161360441,225.87102987329402
424,18653,delete,BELVEDERE  LIGHT,"F R ""2"" Priv",37.87199,-122.4568,"LNM 41/01, 11th Dist",2001w41,y,428,0.08743581120094053,102.69129350161666,428,0.08743581120094053,102.69129350161666
741,18650,add,BRIDGE CONSTRUCTION,Bridge under construction,37.78,-122.2461,"LNM 51/01, 11th Dist",2001w51,y,680,0.06003247683383625,180.0,742,0.06436505095874659,117.79685313035594
742,18650,add,BRIDGE CONSTRUCTION,Bridge under construction,37.7795,-122.2449,"LNM 51/01, 11th Dist",2001w51,y,680,0.06436539346963442,242.20330674269894,741,0.06436505095868332,297.79758828376464
482,18654,add,NAPP RV LIGHT 25,"Fl G 4s 15FT ""25""",38.2686,-122.2874,"LNM 51/01, 11th Dist",2001w51,y,385,0.03299180127952902,89.99978322789826,481,0.03299180127952902,89.99978322789826
422,18653,add,WRECK,Wk & BLUE TINT,37.92339,-122.3737,"LNM 04/02, 11th Dist",2002w04,y,324,1.0907557834576616,184.23364498202136,384,1.2453500789686964,147.82640427246076
728,18650,delete,LIGHT 1,"Fl G 2.5s ""1"" Priv",37.73533,-122.2689,"LNM 08/02, 11th Dist",2002w08,y,734,0.030982560726702753,188.81459264745973,734,0.030982560726702753,188.81459264745973
729,18650,delete,LIGHT 2,"Fl R 2.5s ""2"" Priv",37.73403,-122.2525,"LNM 08/02, 11th Dist",2002w08,y,732,0.2045420663999418,266.4676780771771,732,0.2045420663999418,266.4676780771771
730,18650,delete,DBN 3,"G ""3"" Priv",37.7366,-122.2611,"LNM 08/02, 11th Dist",2002w08,y,731,0.21006789112697932,208.33487029005514,731,0.21006789112697932,208.33487029005514
731,18650,delete,LIGHT 4,"Fl R 4s ""4"" Priv",37.73352,-122.2632,"LNM 08/02, 11th Dist",2002w08,y,736,0.019142306440046553,277.2065731319156,736,0.019142306440046553,277.2065731319156
732,18650,delete,LIGHT6,"Fl R 4s ""6"" Priv",37.73382,-122.2568,"LNM 08/02, 11th Dist",2002w08,y,537,0.06173250456077027,268.88596598506024,729,0.20454206639994943,86.4650464969103
733,18650,add,LIGHT1,"Fl G 4s 14ft ""1"" Priv",37.73703,-122.2704,"LNM 08/02, 11th Dist",2002w08,y,219,0.0815727172595799,196.91820117052518,728,0.12444580368749207,145.09230054892225
734,18650,add,LIGHT2,"Fl R 4s 14ft ""2"" Priv",37.73482,-122.269,"LNM 08/02, 11th Dist",2002w08,y,728,0.030982560726696386,8.814531446328715,728,0.030982560726696386,8.814531446328715
735,18650,add,LIGHT3,"Fl G 4s 14ft ""3"" Priv",37.73658,-122.2664,"LNM 08/02, 11th Dist",2002w08,y,509,0.0,0.0,728,0.14042272179773035,237.69807638956004
736,18650,add,LIGHT4,"Fl R 4s 14ft ""4"" Priv",37.73356,-122.2636,"LNM 08/02, 11th Dist",2002w08,y,731,0.019142306440057134,97.20632833562343,731,0.019142306440057134,97.20632833562343
737,18650,add,DBN 6,"R ""6"" Priv",37.7338,-122.2747,"LNM 08/02, 11th Dist",2002w08,y,556,0.0,0.0,733,0.28156018473985295,46.47282931354607
721,18650,delete,S FRAN BAY LB 1,"G ""1"" Fl G 4s",37.76881,-122.3636,"LNM 15/02, 11th Dist",2002w15,y,243,0.24760820709503983,85.26998679149244,722,0.4178697912946831,345.5332433671672
722,18650,add,S FRAN BAY  CHAN LB SC,"G ""SC"" Fl G (2+1)",37.77555,-122.3658,"LNM 15/02, 11th Dist",2002w15,y,619,0.0,0.0,721,0.41786979129484686,165.5318958158523
720,18650,delete,HORSESHOE BAY E BKW LT,Fl R 3s 25ft Priv,37.83159,-122.4753,"LNM 16/02, 11th Dist",2002w16,y,601,0.3309844371240941,26.362871161721046,466,0.6175261238515959,35.15531307628714
704,18650,delete,PIER,PT 1 OF 2,37.78478,-122.3876,"LNM 31/02, 11th Dist",2002w31,y,377,0.0,0.0,705,0.10932240101082574,86.53626149424593
705,18650,delete,PIER,PT 2 OF 2,37.78489,-122.3853,"LNM 31/02, 11th Dist",2002w31,y,378,0.0,0.0,704,0.10932240101082602,266.53767069940636
392,18653,add,OBSTN,PA,37.91847,-122.4381,"LNM 36/02, 11th Dist",2002w36,y,421,0.4454749230132261,7.328566196951783,421,0.4454749230132261,7.328566196951783
474,18654,delete,VALLEJO MAR EN N LT,Fl G 4s 7ft Priv,38.10875,-122.271,"LNM 42/02, 11th Dist",2002w42,y,475,0.019199827029391808,165.75790853752437,475,0.019199827029391808,165.75790853752437
475,18654,delete,VALLEJO MAR EN S LT,Fl R 4s 7ft Priv,38.10844,-122.2709,"LNM 42/02, 11th Dist",2002w42,y,474,0.019199827029291353,345.7579702529922,474,0.019199827029291353,345.7579702529922
389,18653,delete,LIGHT 4,"Iso R 6s 80ft 7M ""4""",37.86167,-122.4467,"LNM 46/02, 11th Dist",2002w46,y,390,0.03683502263432919,230.53524761279095,390,0.03683502263432919,230.53524761279095
390,18653,add,LB 4,"R ""4"" Fl R 2.5s",37.86128,-122.4473,"LNM 46/02, 11th Dist",2002w46,y,389,0.03683502263431282,50.5348793600657,389,0.03683502263431282,50.5348793600657
688,18650,add,LIGHT MOORING BUOY A,"""A"" Fl 2s Priv",37.82825,-122.3516,"LNM 47/02, 11th Dist",2002w47,y,334,0.0811544904105553,290.7982131505831,663,0.11739121991009477,75.78991177966213
689,18650,add,LIGHT MOORING BUOY B,"""B"" Fl 2s Priv",37.83278,-122.3535,"LNM 47/02, 11th Dist",2002w47,y,63,0.06257798567963693,99.94313545291755,665,0.07445575078544574,49.83206715817772
690,18650,add,LIGHT MOORING BUOY C,"""C"" Fl 2s Priv",37.83633,-122.3575,"LNM 47/02, 11th Dist",2002w47,y,155,0.0,0.0,660,0.17043084229062508,204.66383774036518
691,18650,add,LIGHT MOORING BUOY D,"""D"" Fl 2s Priv",37.83958,-122.3604,"LNM 47/02, 11th Dist",2002w47,y,156,0.0,0.0,661,0.2557092571876266,191.76835142613197
440,18654,add,NAPA RV LIGHT 26,"Fl R 4s 15ft 3M ""26""",38.27279,-122.2853,"LNM 23/03, 11th Dist",2003w23,y,435,0.0006003079630071015,0.0,375,0.1318027486168043,228.66903506435585
441,18654,add,NAPA RV LIGHT 28,"Fl R 4s 15ft 3M ""28""",38.27512,-122.2827,"LNM 23/03, 11th Dist",2003w23,y,436,0.0012006157671473705,0.0,440,0.18595207117176385,221.2201509478307
442,18654,add,NAPA RV LIGHT 30,"Fl R 4s 15ft 3M ""30""",38.2786,-122.2819,"LNM 23/03, 11th Dist",2003w23,y,437,0.0,0.0,443,0.028262950392686285,236.47916149744316
443,18654,add,LIGHT 40,"Fl R 4s 15ft 3M ""40""",38.27834,-122.2824,"LNM 23/03, 11th Dist",2003w23,y,442,0.028262950392554276,56.478851754992604,442,0.028262950392554276,56.478851754992604
433,18654,add,NAPPA RV LT 38,"Fl R 4s 15ft 3M ""38""",38.29242,-122.2812,"LNM 24/03, 11th Dist",2003w24,y,438,0.004711561965841945,270.000030985092,434,0.16544006164768493,340.01736219479324
434,18654,add,NAPPA RV LT 42,"Fl R 4s 15ft 3M ""42""",38.29501,-122.2824,"LNM 24/03, 11th Dist",2003w24,y,64,0.0,0.0,336,0.09476897158220672,20.364696692155917
678,18650,delete,MG SCREEN,Bridge under construction,37.77945,-122.2374,"LNM 28/03, 11th Dist",2003w28,y,681,0.005614535232317412,57.682054139566844,198,0.32895320675306944,210.322842134952
244,18654,delete,MOORING LB D,"""D' Fl 4s Priv",38.02361,-122.4069,"LNM 41/03, 11th Dist",2003w41,y,423,0.1324129768297036,270.0008623806149,423,0.1324129768297036,270.0008623806149
386,18654,add,FLOATING DOCK,PT 1 OF 2,38.10008,-122.2627,"LNM 50/03, 11th Dist",2003w50,y,387,0.022071861159684375,238.88462633007833,387,0.022071861159684375,238.88462633007833
387,18654,add,FLOATING DOCK,PT 2 OF 2,38.09989,-122.2631,"LNM 50/03, 11th Dist",2003w50,y,386,0.022071861159670803,58.8843795157523,386,0.022071861159670803,58.8843795157523
660,18650,add,MOORING BY H,"""H"" Fl 2s Priv",37.83375,-122.359,"LNM 02/04, 11th Dist",2004w02,y,158,0.0,0.0,690,0.1704308422903688,24.66291765507208
661,18650,add,MOORING BY I,"""I"" Fl 2s Priv",37.83541,-122.3615,"LNM 02/04, 11th Dist",2004w02,y,342,0.0,0.0,660,0.154856566503004,130.05418036769464
662,18650,add,MOORING BY J,"""J"" Fl 2s Priv",37.82689,-122.3477,"LNM 02/04, 11th Dist",2004w02,y,343,0.0,0.0,663,0.13137778035670072,327.2227515602794
663,18650,add,MOORING BY K,"""K"" Fl 2s Priv",37.82873,-122.3492,"LNM 02/04, 11th Dist",2004w02,y,120,0.0,0.0,662,0.13137778035690698,147.22183162446566
664,18650,add,MOORING BY L,"""L"" Fl 2s Priv",37.8311,-122.3506,"LNM 02/04, 11th Dist",2004w02,y,345,0.0,0.0,663,0.15700054496579308,154.98726607441847
665,18650,add,MOORING BY M,"""M"" Fl 2s Priv",37.83358,-122.3523,"LNM 02/04, 11th Dist",2004w02,y,346,0.0,0.0,689,0.07445575078541666,229.83280319558705
666,18650,add,MOORING BY N,"""N"" Fl 2s Priv",37.83595,-122.3539,"LNM 02/04, 11th Dist",2004w02,y,161,0.0,0.0,665,0.1612369195267904,151.93355833245346
379,18654,add,LT 38,"Fl R 4s 15ft 3M ""38""",38.28962,-122.2826,"LNM 09/04, 11th Dist",2004w09,y,367,0.0,0.0,433,0.18056593976344826,21.426433266565937
375,18654,add,NAPPA RV LT 25,"Fl G 4s 15ft ""25""",38.27134,-122.2874,"LNM 14/04, 11th Dist",2004w14,y,440,0.13180274861686767,48.66773433208482,440,0.13180274861686767,48.66773433208482
372,18654,add,BY BP,"RG N ""BP""",38.06108,-122.2275,"LNM 20/04, 11th Dist",2004w20,y,195,0.06147224572598634,88.320770969882,195,0.06147224572598634,88.320770969882
349,18653,add,SAUSALITO CHANNEL DBN 8,"R ""8"" Priv",37.86694,-122.4897,"LNM 21/04, 11th Dist",2004w21,y,70,0.035418985313649856,0.0,175,0.3128019840427764,163.26874689984174
